t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
409140,4676331.9,1172543.5,-4836977.6,5512.4773,-170.82685,5279.5669,1853214.2,1110574.8,-6509393.6,7284.1095,446.29827,2155.047,-5210314.6,-1146917.8,4262968.1,-4879.4419,319.77796,-5866.2576
409200,4996327.3,1159667.4,-4509539.9,5150.0195,-258.22019,5630.9432,2285841.5,1134877.7,-6365748.7,7131.4726,363.49278,2631.3818,-5491144.8,-1125166.3,3901639.7,-4478.0303,405.00364,-6173.5079
409260,5293868.4,1141579.6,-4161769.7,4764.2738,-344.48619,5957.0594,2708358.3,1154161,-6193856.8,6947.211,279.03897,3096.268,-5747272.6,-1098353.2,3522702.6,-4056.3414,488.43457,-6452.9901
409320,5567608.7,1118359.4,-3795227.9,4356.9584,-429.23579,6256.4239,3118889.6,1168336.7,-5994466.5,6732.096,193.30367,3547.6584,-5977538,-1066597.6,3127862.1,-3616.2686,569.69255,-6703.4197
409380,5816308.4,1090109.3,-3411561.4,3929.894,-512.0857,6527.6628,3515610.8,1177339.3,-5768447.7,6487.0329,106.66032,3983.5571,-6180896.8,-1030041,2718896.5,-3159.7934,648.40844,-6923.6425
409440,6038839.3,1056954.6,-3012496,3484.9956,-592.66026,6769.5266,3896755.3,1181125.4,-5516788.2,6213.058,19.48754,4402.0277,-6356426.3,-988846.61,2297649.5,-2688.977,724.22399,-7112.6411
409500,6234191.1,1019042.9,-2599828.2,3024.2648,-670.59329,6980.8975,4260622.7,1179674.8,-5240590.3,5911.3362,-67.832312,4801.2019,-6503329.8,-943199.01,1866021.6,-2205.9507,796.79364,-7269.5403
409560,6401475.9,976543.36,-2175417.8,2549.78,-745.52987,7160.7954,4605586.4,1172990.3,-4941065.8,5583.1574,-154.91472,5179.2876,-6620940,-893302.93,1425961.3,-1712.9055,865.78625,-7393.6127
409620,6539932.5,929646.1,-1741179,2063.6877,-817.12817,7308.3836,4930100.6,1161097.5,-4619531.8,5229.9323,-241.37459,5534.5779,-6708722.8,-839382.52,979456.27,-1212.0818,930.88688,-7484.2824
409680,6648930.3,878561.3,-1299071.9,1568.1914,-885.06117,7422.9739,5232707.8,1144045.4,-4277404.7,4853.1877,-326.82793,5865.4589,-6766279.8,-781680.3,528524.02,-705.75841,991.79831,-7541.1285
409740,6727972.4,823518.28,-851092.97,1065.5418,-949.01834,7504.0301,5512045.4,1121905.9,-3916195.2,4454.5613,-410.89351,6170.4182,-6793350,-720456.07,75202.695,-196.24129,1048.2426,-7563.8877
409800,6776698,764764.47,-399266.64,558.02516,-1008.7073,7551.1718,5766852.3,1094773.5,-3537501.1,4035.7951,-493.19466,6448.0528,-6789811.3,-655985.68,-378458.58,314.14818,1099.9627,-7552.456
409860,6794884.3,702564.25,54364.802,47.952538,-1063.8551,7564.1764,5995974.8,1062765.3,-3143001.2,3598.7291,-573.361,6697.0765,-6755681.3,-588559.76,-830409.21,823.08464,1146.7233,-7506.8889
409920,6782447.7,637197.73,507750.42,-462.35223,-1114.2102,7542.9807,6198372.3,1026020.1,-2734447.5,3145.2934,-651.03026,6916.3276,-6691116.6,-518482.34,-1278606.7,1328.2505,1188.3124,-7427.4012
409980,6739443.9,568959.49,958840.31,-970.56394,-1159.5428,7487.6811,6373122.8,984698.62,-2313658,2677.5001,-725.85008,7104.7752,-6596412.6,-446069.47,-1721026.3,1827.3476,1224.5423,-7314.366
410040,6666068.2,498157.17,1405595.1,-1474.3677,-1199.6471,7398.5331,6519426.9,938981.94,-1882508.5,2197.4345,-797.47976,7261.5257,-6472001.6,-371647.72,-2155670.2,2318.1084,1255.2503,-7168.3117
410100,6562653.8,425110.06,1845995.5,-1971.4705,-1234.3412,7275.9501,6636612.4,889071.4,-1442924,1707.2455,-865.59208,7385.8283,-6318450.9,-295552.63,-2580576.9,2798.3073,1280.2995,-6989.9196
410160,6429670.9,350147.57,2278051.7,-2459.6126,-1263.469,7120.5004,6724137.9,835187.49,-996870.23,1209.1354,-929.87498,7477.0797,-6136459.5,-218127.18,-2993830.3,3265.7715,1299.5793,-6780.0193
410220,6267723.9,273607.74,2699812.5,-2936.5787,-1286.8999,6932.9045,6781595.1,777568.91,-546344.58,705.3496,-990.03321,7534.8286,-5926855.2,-139720.19,-3393568.4,3718.391,1313.006,-6539.584
410280,6077548.3,195835.62,3109374.5,-3400.2085,-1304.53,6714.0306,6808711.8,716471.55,-93366.89,198.16533,-1045.79,7558.7782,-5690590.2,-60684.677,-3777991.8,4154.1288,1320.5228,-6269.7254
410340,5860007.5,117181.71,3504890.7,-3848.407,-1316.2825,6464.8896,6805352.9,652167.3,360029.92,-310.11948,-1096.8883,7548.7889,-5428736.6,18623.737,-4145371.7,4571.0296,1322.1,-5971.6865
410400,5616088.5,38000.296,3884578.8,-4279.1542,-1322.1073,6186.6293,6771521.6,584942.85,811809.28,-817.19784,-1143.0926,7504.8799,-5142480.8,97848.461,-4494057.8,4967.229,1317.7349,-5646.8358
410460,5346896.8,-41352.138,4246729.4,-4690.5146,-1321.9817,5880.5285,6707359.4,515098.34,1259940.6,-1320.7654,-1184.1898,7427.2289,-4833118.5,176633.55,-4822485.4,5340.9611,1307.4518,-5296.6593
410520,5053651.4,-120518.56,4589713.4,-5080.645,-1315.91,5547.9897,6613145.8,442946.02,1702408.5,-1818.5321,-1219.9903,7316.1719,-4502048.1,254625.31,-5129182.3,5690.5658,1291.3012,-4922.753
410580,4737678.9,-199143.02,4911989.7,-5447.8031,-1303.9234,5190.5315,6489296.9,368808.75,2137222.8,-2308.2338,-1250.3295,7172.2015,-4150764.2,331473.87,-5412775.1,6014.4954,1269.3601,-4526.8148
410640,4400407.3,-276872.21,5212111.3,-5790.3543,-1286.0796,4809.7814,6336363.6,293018.52,2562427.3,-2787.6439,-1275.0679,6995.9643,-3780850.8,406834.73,-5671995.2,6311.3207,1241.7305,-4110.6363
410700,4043359,-353357.09,5488732.1,-6106.7783,-1262.4624,4407.4671,6155029.1,215914.91,2976109.1,-3254.5842,-1294.0923,6788.2576,-3393974,480370.29,-5905684.1,6579.7361,1208.5398,-3676.0939
410760,3668144.5,-428254.4,5740612.4,-6395.6748,-1233.1811,3985.4084,5946105.3,137843.48,3376407.6,-3706.9359,-1307.3161,6550.0248,-2991874.3,551751.29,-6112798.2,6818.564,1169.9391,-3225.1407
410820,3276454.2,-501228.2,5966624.2,-6655.7691,-1198.3696,3545.5082,5710529.6,59154.196,3761523.1,-4142.65,-1314.6797,6282.3501,-2576359,620658.26,-6292413.2,7026.7593,1126.1032,-2759.797
410880,2870051.2,-571951.3,6165756.1,-6885.916,-1158.1862,3089.7442,5449359.6,-19800.217,4129725.1,-4559.7567,-1316.1507,5986.4533,-2149294.1,686782.89,-6443727.6,7203.4124,1077.229,-2282.1423
410940,2450763.5,-640106.71,6337117.1,-7085.1044,-1112.8121,2620.1599,5163768.6,-98665.905,4479359.9,-4956.3751,-1311.7236,5663.6821,-1712595.9,749829.34,-6566066.6,7347.7522,1023.5352,-1794.3056
411000,2020475.5,-705389.01,6479940.8,-7252.4601,-1062.4512,2138.8555,4855040,-177089.5,4808858.7,-5330.7214,-1301.4203,5315.5059,-1268222.8,809515.49,-6658884,7459.1487,965.26086,-1298.4575
411060,1581119.7,-767505.61,6593588.3,-7387.2491,-1007.3286,1647.9795,4524561.1,-254719.76,5116744.1,-5681.1168,-1285.2892,4943.5075,-818166.77,865574.19,-6721765.3,7537.1148,902.66471,-796.80077
411120,1134668.8,-826178.1,6677550.6,-7488.8795,-947.68976,1149.7193,4173816.5,-331209.14,5401636.9,-6005.9949,-1263.4053,4549.375,-364444.61,917754.35,-6754428.5,7581.3075,836.0238,-291.5618
411180,683126.42,-881143.35,6731451.2,-7556.9037,-883.79961,646.29252,3804381.1,-406215.35,5662262.1,-6303.9079,-1235.8694,4134.8938,90910.617,965822.03,-6756725.9,7591.5295,765.63254,215.01816
411240,228518.65,-932154.68,6755047.2,-7591.0197,-815.9413,139.93826,3417913.4,-479402.93,5897454.6,-6573.5326,-1202.8074,3701.9369,545858.39,1009561.4,-6728644.4,7567.7295,691.80153,720.69177
411300,-227114.57,-978982.93,6748230.3,-7591.0719,-744.41509,-367.09197,3016146.9,-550444.71,6106164,-6813.6754,-1164.3699,3252.4569,998359.53,1048775.9,-6670305.9,7510.0027,614.85634,1223.2144
411360,-681728.43,-1021417.4,6711027.7,-7557.0521,-669.53721,-872.54297,2600883.2,-619023.27,6287459.3,-7023.2767,-1120.731,2788.4763,1446384.9,1083288.7,-6581966.4,7418.5905,535.13626,1720.3528
411420,-1133282.1,-1059267,6643601.8,-7489.0995,-591.63861,-1374.1648,2173983.1,-684832.33,6440532.8,-7201.4145,-1072.0878,2312.0784,1887924.3,1112943.8,-6464015.5,7293.8803,452.99306,2209.894
411480,-1579747.3,-1092360.5,6546249.3,-7387.5003,-511.06369,-1869.7218,1737358.5,-747578.08,6564703.1,-7347.308,-1018.659,1825.398,2320995.1,1137606.7,-6316974.8,7136.4044,368.78961,2689.6544
411540,-2019117.7,-1120548.2,6419400.7,-7252.6874,-428.16898,-2357.0012,1292963.9,-806980.48,6659418.4,-7460.3198,-960.68413,1330.6122,2743651,1157164.8,-6141495.5,6946.8386,282.89852,3157.4883
411600,-2449417,-1143701.8,6263618.3,-7085.2392,-343.32179,-2833.8226,842787.67,-862774.43,6724258.6,-7539.9579,-898.42249,829.93102,3153990.2,1171528.3,-5938356.7,6726.0005,195.70065,3611.2969
411660,-2868708.1,-1161715.3,6079594,-6885.878,-256.89876,-3298.0466,388843.39,-914710.99,6758936.9,-7585.8776,-832.15187,325.58807,3550164.6,1180630.5,-5708461.3,6474.8472,107.58366,4049.0379
411720,-3275101.3,-1174505.8,5868146.5,-6655.4681,-169.28439,-3747.5841,-66839.233,-962558.37,6763300.9,-7597.8821,-762.16741,-180.16858,3930387.4,1184427.9,-5452833.1,6194.4721,18.940377,4468.7337
411780,-3666763.3,-1182013.4,5630218.2,-6395.0132,-80.869458,-4180.4055,-522223.1,-1006103,6737333.5,-7575.9234,-688.78041,-685.08579,4292941.3,1182900.7,-5172612.3,5886.1019,-69.832793,4868.4811
411840,-4041924.7,-1184202,5366871.4,-6105.6532,7.9505408,-4594.5496,-975272.69,-1045150.5,6681152.4,-7520.1021,-612.31699,-1186.9145,4636186.7,1176053.3,-4869050.8,5551.0918,-158.33758,5246.4599
411900,-4398888.9,-1181059.2,5079283.6,-5788.6603,96.777103,-4988.1328,-1423963,-1079526.3,6595010.2,-7430.6673,-533.11678,-1683.4189,4958569,1163913.6,-4543507.1,5190.9213,-246.17557,5600.9417
411960,-4736039.2,-1172596.6,4768742.7,-5445.4347,185.21043,-5359.3583,-1866288.3,-1109076.8,6479292.9,-7308.0156,-451.53157,-2172.3858,5258626,1146533.5,-4197440.4,4807.1885,-332.95004,5930.299
412020,-5051846.8,-1158849.8,4436641.8,-5077.4998,272.85122,-5706.5244,-2300271.3,-1133669.6,6334518.3,-7152.6896,-367.92387,-2651.6338,5534994.5,1123988.7,-3832404.2,4401.6034,-418.26777,6233.0131
412080,-5344877.7,-1139878.3,4084473,-4686.4955,359.30248,-6028.034,-2723971.2,-1153194.6,6161334.1,-6965.3765,-282.66542,-3119.0223,5786417.6,1096378.3,-3450039.8,3975.9817,-501.74091,6507.6825
412140,-5613799.8,-1115765.2,3713820.7,-4274.1725,444.17142,-6322.4022,-3135493.2,-1167564.1,5960514.7,-6746.9055,-196.13569,-3572.4608,6011749.8,1063824.3,-3052068.8,3532.2364,-582.98889,6753.0306
412200,-5857389.1,-1086617.1,3326354.9,-3842.3844,527.07131,-6588.2645,-3532996,-1176713.2,5732958.4,-6498.245,-108.7203,-4009.9181,6209963.5,1026471.5,-2640285.5,3072.3699,-661.6403,6967.9127
412260,-6074535.6,-1052563.6,2923823.8,-3393.0798,607.62342,-6824.3847,-3914700.8,-1180600.6,5479683.5,-6220.499,-20.809374,-4429.4312,6380153.4,984486.61,-2216548.8,2598.4644,-737.33477,7151.3229
412320,-6264249,-1013756.6,2508045.7,-2928.2936,685.45891,-7029.6616,-4278898.8,-1179208.3,5201823.4,-5914.9032,67.204109,-4829.1144,6521541.4,938057.45,-1782773.5,2112.6726,-809.72484,7302.3996
412380,-6425663.4,-970370,2080900.6,-2450.1376,760.2207,-7203.1351,-4623959.4,-1172541.9,4900622.4,-5582.82,154.92607,-5207.1682,6633480.6,887392.38,-1340921.8,1617.2069,-878.47777,7420.431
412440,-6558041.6,-922598.49,1644321.9,-1960.7903,831.56535,-7343.9925,-4948337.1,-1160630.8,4577429.9,-5225.7335,241.96308,-5561.8875,6715458,832719.2,-892993.97,1114.3291,-943.27729,7504.8595
412500,-6660779,-870657.07,1200287.2,-1462.4863,899.16484,-7451.5728,-5250579.2,-1143527.9,4233694.7,-4845.2431,327.92415,-5891.6706,6767097.8,774284.15,-441018.87,606.33872,-1003.8253,7555.285
412560,-6733406.4,-814779.85,750808.93,-957.5053,962.70831,-7525.371,-5529332.3,-1121309.2,3870958.1,-4443.0571,412.42258,-6195.0266,6788162.9,712350.78,12955.251,95.561317,-1059.8433,7571.4671
412620,-6775592.4,-755219.05,297925.32,-448.16066,1021.9037,-7565.0411,-5783348.3,-1094074,3490847.5,-4020.9848,495.07778,-6470.5834,6778556.2,647198.71,466870.64,-415.66301,-1111.0742,7553.3275
412680,-6787145.1,-692243.82,-156309.63,63.212539,1076.4792,-7570.398,-6011490.7,-1061944.2,3095069.1,-3580.9289,575.51709,-6717.0946,6738321.3,579122.33,918669.67,-924.99187,-1157.2832,7500.9494
412740,-6768013.2,-626138.95,-609835.62,574.26932,1126.185,-7541.4191,-6212739.8,-1025063.6,2685399.5,-3124.8765,653.37764,-6933.4461,6667641.8,508429.4,1366304.6,-1430.0925,-1198.2592,7414.5782
412800,-6718286,-557203.57,-1060595.9,1082.6669,1170.7939,-7478.244,-6386197.2,-983597.49,2263678.3,-2654.8897,728.30815,-7118.6624,6566841,435439.62,1807747.2,-1928.6536,-1233.8162,7294.6191
412860,-6638192.9,-485749.69,-1506546.9,1586.0767,1210.1032,-7381.1736,-6531090.4,-937731.96,1831799.4,-2173.0961,799.97066,-7271.9112,6436379.7,360483.08,2240998.3,-2418.3972,-1263.7933,7141.6348
412920,-6528102.6,-412100.75,-1945667.9,2082.1961,1243.9352,-7250.6683,-6646776.2,-887672.84,1391702.1,-1681.6781,868.04221,-7392.5083,6276854.4,283898.72,2664097.1,-2897.09,-1288.0564,6956.3426
412980,-6388520.5,-336590.06,-2375970.6,2568.7604,1272.1383,-7087.3451,-6732743.8,-833644.85,945362.24,-1182.8624,932.21655,-7479.9209,6088993.5,206032.76,3075130.5,-3362.5543,-1306.4981,6739.6094
413040,-6220086.8,-259559.26,-2795508.3,3043.5534,1294.5872,-6891.9738,-6788616.9,-775890.57,494782.98,-678.90864,992.20557,-7533.7706,5873654.7,127237,3472241.6,-3812.6787,-1319.0384,6492.4471
413100,-6023572.7,-181356.66,-3202384.8,3504.4191,1311.184,-6665.4722,-6814155.7,-714669.27,41985.581,-172.09846,1047.7408,-7553.835,5631819.7,47867.245,3853638.5,-4245.4279,-1325.6247,6216.0061
413160,-5799876.8,-102335.65,-3594763.4,3949.2714,1321.858,-6408.9008,-6809257.4,-650255.72,-411000.1,335.27616,1098.5746,-7540.0487,5364589.9,-31718.371,4217602.3,-4658.8521,-1326.2321,5911.5695
413220,-5550020.6,-22853.035,-3970875.3,4376.1038,1326.5662,-6123.4562,-6773957.1,-582938.87,-862144.98,840.92429,1144.4817,-7492.5032,5073181.1,-111161.06,4562495,-5051.0958,-1320.863,5580.5452
413280,-5275143.2,56732.641,-4329027.2,4782.9989,1325.293,-5810.4648,-6708426.6,-513020.52,-1309430.1,1342.5674,1185.2596,-7411.4458,4758917.2,-190102.98,4886766.4,-5420.4057,-1309.5473,5224.4585
413340,-4976496,136062.71,-4667609,5168.1364,1318.0502,-5471.3749,-6612974.2,-440813.88,-1750856.2,1837.9508,1220.7301,-7297.2776,4423224,-268188.91,5188961.4,-5765.1381,-1292.3416,4844.944
413400,-4655436.4,214780.04,-4985101.4,5529.8009,1304.8769,-5107.7491,-6488042.2,-366642.14,-2184452.2,2324.854,1250.7397,-7150.5509,4067622.8,-345067.81,5467725.8,-6083.765,-1269.3288,4443.737
413460,-4313421.5,292530.62,-5280081.5,5866.389,1285.8386,-4721.2558,-6334204.8,-290836.92,-2608285,2801.1021,1275.1602,-6971.9654,3693722.5,-420394.39,5721812.5,-6374.8807,-1240.6179,4022.6652
413520,-3952001,368965.19,-5551230,6176.4152,1261.027,-4313.661,-6152165.4,-213736.76,-3020467.6,3264.5754,1293.8895,-6762.3636,3303213,-493830.65,5950086.5,-6637.2063,-1206.3426,3583.6391
413580,-3572810.2,443740.73,-5797335.8,6458.5175,1230.5594,-3886.819,-5942752.4,-135685.55,-3419167.8,3713.2193,1306.8511,-6522.726,2897856.6,-565047.36,6151529.7,-6869.5942,-1166.661,3128.6437
413640,-3177562.1,516522.01,-6017302,6711.4625,1194.5775,-3442.664,-5706915.4,-57030.994,-3802616.2,4145.0532,1313.9951,-6254.1649,2479480.8,-633725.46,6325245.3,-7071.0322,-1121.7547,2659.7292
413700,-2768040,586983.04,-6210149.3,6934.1492,1153.2472,-2983.201,-5445720.3,21877.013,-4169113.8,4558.1794,1315.2976,-5957.9179,2049969.3,-699557.49,6470460.9,-7240.6467,-1071.8276,2179.0014
413760,-2346088.8,654808.47,-6375021.2,7125.6126,1106.7573,-2510.4964,-5160344.2,100687.92,-4517039.7,4950.7903,1310.7609,-5635.3415,1611254.4,-762248.85,6586532.2,-7377.7049,-1017.1052,1688.6134
413820,-1913607.5,719694.93,-6511186.4,7285.0268,1055.3185,-2026.6692,-4852070,179052.08,-4844857.5,5321.1764,1300.4129,-5287.9035,1165307.8,-821519.11,6672945.1,-7481.6174,-957.83335,1190.7561
413880,-1472540.4,781352.34,-6618042.3,7411.707,999.16289,-1533.8821,-4522279.7,256622.3,-5151122.2,5667.7322,1284.3071,-4917.1752,714132.21,-877103.16,6729318,-7551.9397,-894.27723,687.64928
413940,-1024868.3,839505.16,-6695117,7505.1121,938.54211,-1034.3323,-4172448.7,333055.32,-5434486,5988.9624,1262.5216,-4524.8238,259752.87,-928752.35,6755402.8,-7588.3731,-826.72025,181.53259
414000,-572600.44,893893.49,-6742071.4,7564.8452,873.72691,-530.24264,-3804138.5,408013.33,-5693703.7,6283.4868,1235.159,-4112.6043,-195791.65,-976235.57,6751086.7,-7590.7659,-755.46284,-325.34327
414060,-117765.42,944274.26,-6758700.1,7590.6554,805.00574,-23.85295,-3418989.7,481165.37,-5927637.8,6550.0454,1202.3456,-3682.3511,-650458.03,-1019340.2,6716391.5,-7559.1132,-680.82124,-830.7255
414120,337597.55,990422.15,-6744932.7,7582.4379,732.6836,482.58906,-3018715.1,552188.75,-6135263.2,6787.5018,1164.2305,-3235.97,-1102207.1,-1057873,6651474.4,-7493.5574,-603.12631,-1332.368
414180,791447.32,1032130.7,-6700833.3,7540.2344,657.08084,986.8364,-2605091.8,620770.4,-6315671,6994.8471,1120.9848,-2775.4298,-1549012.5,-1091661.2,6556626.8,-7394.3873,-522.72215,-1828.0404
414240,1241749.6,1069212.9,-6626600.9,7464.2328,578.53194,1486.6516,-2179953.4,686608.15,-6468072,7171.2026,1072.801,-2302.754,-1988869.9,-1120552.6,6432273.1,-7262.0374,-439.96485,-2315.5365
414300,1686485.9,1101502.5,-6522568.2,7354.7664,497.38419,1979.8155,-1745182.3,749412,-6591800.1,7315.8222,1019.8919,-1820.0126,-2419804.9,-1144417.2,6278969.4,-7097.0866,-355.22107,-2792.6836
414360,2123661.8,1128854.2,-6389200,7212.3135,413.99636,2464.136,-1302701.7,808905.31,-6686314.4,7428.0946,962.48979,-1329.3141,-2839882.6,-1163146.9,6097400.7,-6900.2562,-268.86662,-3257.3512
414420,2551316.1,1151144.6,-6227091.9,7037.4955,328.73736,2937.4566,-854467.47,864825.92,-6751201.4,7507.5448,900.84525,-832.79709,-3247215.2,-1176656.7,5888378.5,-6672.4084,-181.28499,-3707.4596
414480,2967529.1,1168272.8,-6036967.5,6831.0749,241.98476,3397.6656,-402459.64,916927.24,-6786176.9,7553.8353,835.22642,-332.62236,-3639971.1,-1184884.4,5652837.2,-6414.5425,-92.865815,-4140.9894
414540,3370431,1180160.6,-5819675.4,6593.9535,154.12334,3842.7047,51325.498,964979.29,-6791086.4,7566.767,765.91786,169.03519,-4016382.5,-1187791.7,5391830.4,-6127.7925,-4.0032577,-4555.9898
414600,3758210.2,1186753.3,-5576186.3,6327.1693,65.543565,4270.5776,504883.93,1008769.6,-6765906.6,7546.28,693.21945,669.99453,-4374753.7,-1185363.8,5106526.5,-5813.4228,84.905599,-4950.5876
414660,4129121.4,1188019.4,-5307588,6031.8931,-23.360025,4679.3593,956212.21,1048104.1,-6710744.6,7492.4534,617.4454,1168.0766,-4713468.6,-1177610.1,4798203.7,-5472.8239,173.46247,-5322.996
414720,4481493.4,1183951.5,-5015081.9,5709.4243,-112.19045,5067.2042,1403315.8,1082808.1,-6625838.3,7405.506,538.923,1661.1122,-5030998.2,-1164563.3,4468244.7,-5107.507,261.26959,-5671.523
414780,4813736.8,1174566,-4699977.4,5361.1868,-200.54999,5432.3552,1844217.6,1112726.7,-6511555.2,7285.795,457.99158,2146.9502,-5325907.6,-1146280.6,4118130.4,-4719.0986,347.93153,-5994.58
414840,5124351.2,1159902.9,-4363686.5,4988.7232,-288.04192,5773.1519,2276965.8,1137725.9,-6368390.8,7133.8163,375.0012,2623.4655,-5596862.8,-1122842.3,3749434.1,-4309.3333,433.05699,-6290.6895
414900,5411932.1,1140026.2,-4007717.5,4593.6893,-374.2723,6088.0391,2699642.7,1157692.8,-6196967.6,6950.2025,290.31146,3088.5677,-5842637.1,-1094352.2,3363813.9,-3880.0476,516.26066,-6558.493
414960,5675177.7,1115023.2,-3633668.9,4177.8475,-458.85178,6375.5742,3110372.7,1172536.6,-5998031.9,6735.7222,204.29013,3540.2086,-6062116.6,-1060937,2963005.8,-3433.171,597.16505,-6796.7583
415020,5912894.8,1085004.6,-3243222.1,3743.0588,-541.39746,6634.4356,3507330,1182188.5,-5772451.8,6491.2776,117.31186,3976.3911,-6254306,-1022745.8,2548815.8,-2970.7181,675.40235,-7004.3861
415080,6124004.8,1050103.7,-2838134.1,3291.2758,-621.53469,6863.429,3888747.3,1186602.5,-5521213,6217.9025,29.756673,4395.1778,-6418333,-979949.21,2123111.5,-2494.7792,750.6163,-7180.4161
415140,6307548.7,1010475.9,-2420229.3,2824.5334,-698.89897,7061.4946,4252922.9,1185755.4,-5245415.8,5916.759,-57.991462,4794.6988,-6553452.9,-932739.13,1687814.2,-2007.5107,822.46391,-7324.0329
415200,6462691.8,966298.34,-1991391.8,2344.9398,-773.13774,7227.7128,4598228.6,1179647.4,-4946270.3,5589.1343,-145.54621,5173.1607,-6659051.9,-881327.43,1244889.3,-1511.1246,890.61729,-7434.5702
415260,6588727.8,917768.7,-1553556.3,1854.6664,-843.91217,7361.3095,4923117.4,1168301.5,-4625091.9,5236.4367,-232.52045,5528.8548,-6734650.6,-825945.18,796337.72,-1007.8776,954.76529,-7511.5146
415320,6685082.6,865104.64,-1108699.6,1355.9378,-910.89888,7461.6609,5226130,1151764.3,-4283295.5,4860.1905,-318.52797,5860.1655,-6779905.8,-766841.57,344186.61,-500.06069,1014.6151,-7554.5094
415380,6751316.6,808542.72,-658831.41,851.02074,-973.79165,7528.2969,5505902,1130105.2,-3922390.1,4462.0311,-403.18515,6165.5785,-6794612.7,-704282.8,-109520.33,10.013027,1069.8938,-7563.3558
415440,6787127.3,748337.29,-205984.7,342.21314,-1032.3029,7560.904,5761170.2,1103416.6,-3543972.2,4043.6984,-486.11273,6443.6885,-6778705.6,-638550.78,-562732.23,520.01947,1120.3497,-7538.0148
415500,6792350.7,684759.36,247793.29,-168.16753,-1086.1654,7559.3274,5990779,1071813.7,-3149719.4,3607.0304,-566.93758,6693.2075,-6732258.2,-569941.89,-1013400.7,1027.6354,1165.7537,-7478.6066
415560,6766962.2,618095.34,700450.9,-677.79574,-1135.1334,7523.572,6193685.7,1035433.5,-2741382.5,3153.9552,-645.29453,6912.9713,-6655483.4,-498765.51,-1459489.2,1530.55,1205.9001,-7385.4108
415620,6711076.7,548645.72,1149941.5,-1184.3495,-1178.9838,7453.802,6368965.7,994434.82,-2320778.7,2686.4834,-720.82814,7101.9467,-6548732,-425342.66,-1898982.8,2026.4764,1240.608,-7258.8639
415680,6624947.9,476723.64,1594233.2,-1685.5222,-1217.5176,7350.3404,6515817.4,948997.46,-1889782.7,2206.6988,-793.19454,7259.2376,-6412491.1,-350004.45,-2329897.5,2513.1632,1269.7219,-7099.5569
415740,6508967.3,402653.44,2031318,-2179.0338,-1250.5606,7213.6671,6633566.2,899321.44,-1450319,1716.7489,-862.0632,7384.0908,-6247381.4,-273090.52,-2750289.2,2988.405,1293.1126,-6908.2321
