t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
208200,6494434,-294982.45,2098909.2,-2369.9035,-1010.6165,7190.9103,3502679.3,5476853.6,2098909.2,-309.73215,-2557.7049,7190.9103,-2991754.7,5771836,2098909.2,2060.1713,-1547.0884,7190.9103
208260,6337737.1,-354910.4,2525318.7,-2851.3676,-986.2325,7017.4089,3476230,5311186.1,2525318.7,-571.58139,-2962.473,7017.4089,-2861507.1,5666096.5,2525318.7,2279.7862,-1976.2405,7017.4089
208320,6152526.5,-413241.59,2940366.7,-3320.0033,-957.41138,6812.3359,3434141,5121623.4,2940366.7,-830.85906,-3353.9129,6812.3359,-2718385.5,5534865,2940366.7,2489.1442,-2396.5015,6812.3359
208380,5939635.5,-469713.6,3342185.9,-3773.7022,-924.28283,6576.614,3376601.6,4909018.4,3342185.9,-1086.3987,-3730.2634,6576.614,-2563033.8,5378732,3342185.9,2687.3035,-2805.9805,6576.614
208440,5700021.8,-524072.35,3728968.6,-4210.423,-886.9959,6311.3038,3303870.9,4674327.5,3728968.6,-1337.0505,-4089.8313,6311.3038,-2396150.9,5198399.9,3728968.6,2873.3725,-3202.8354,6311.3038
208500,5434763.6,-576073.29,4098974.4,-4628.2011,-845.71835,6017.5987,3216275.9,4418606.7,4098974.4,-1581.687,-4430.9989,6017.5987,-2218487.7,4994680,4098974.4,3046.5141,-3585.2805,6017.5987
208560,5145054.2,-625482.45,4450538.9,-5025.1567,-800.63588,5696.8203,3114210.8,4143006.4,4450538.9,-1819.2073,-4752.2313,5696.8203,-2030843.4,4768488.9,4450538.9,3205.9494,-3951.5954,5696.8203
208620,4832197,-672077.54,4782080.2,-5399.504,-751.95132,5350.4117,2998134.7,3848766.6,4782080.2,-2048.543,-5052.0833,5350.4117,-1834062.3,4520844.2,4782080.2,3350.9609,-4300.132,5350.4117
208680,4497599.7,-715648.93,5092106.7,-5749.5587,-699.88371,4979.9314,2868570,3537211.1,5092106.7,-2268.6623,-5329.2058,4979.9314,-1629029.7,4252860,5092106.7,3480.8964,-4629.322,4979.9314
208740,4142767.4,-756000.6,5379223.8,-6073.746,-644.66731,4587.0462,2726099.4,3209741.5,5379223.8,-2478.5747,-5582.352,4587.0462,-1416668,3965742.1,5379223.8,3595.1712,-4937.6847,4587.0462
208800,3769296.8,-792950.99,5642139.5,-6370.6073,-586.55052,4173.5238,2571364.1,2867831.2,5642139.5,-2677.336,-5810.383,4173.5238,-1197932.7,3660782.2,5642139.5,3693.2713,-5223.8325,4173.5238
208860,3378867.9,-826333.87,5879671,-6638.807,-525.79482,3741.2245,2405060.1,2513018.5,5879671,-2864.0518,-6012.2729,3741.2245,-973807.81,3339352.4,5879671,3774.7552,-5486.4781,3741.2245
208920,2973237.4,-855999.05,6090749.7,-6877.1385,-462.67355,3292.0934,2227935.6,2146899.6,6090749.7,-3037.8822,-6187.1134,3292.0934,-745301.76,3002898.6,6090749.7,3839.2563,-5724.4398,3292.0934
208980,2554230.2,-881813.06,6274426,-7084.5295,-397.4707,2828.151,2040787.6,1771121.7,6274426,-3198.045,-6334.1179,2828.151,-513442.57,2652934.7,6274426,3886.4845,-5936.6472,2828.151
209040,2123731.4,-903659.77,6429873.3,-7260.047,-330.47962,2351.4847,1844458,1387375.5,6429873.3,-3343.8197,-6452.6249,2351.4847,-279273.38,2291035.2,6429873.3,3916.2272,-6122.1453,2351.4847
209100,1683677.9,-921440.88,6556392.5,-7402.9013,-262.00169,1864.2389,1639830.2,997387.39,6556392.5,-3474.5505,-6542.1014,1864.2389,-43847.738,1918828.3,6556392.5,3928.3508,-6280.0997,1864.2389
209160,1236049.5,-935076.39,6653414.2,-7512.4497,-192.34502,1368.6059,1427824.6,602912.04,6653414.2,-3589.6492,-6602.1448,1368.6059,191775.18,1537988.4,6653414.2,3922.8005,-6409.7998,1368.6059
209220,782860,-944504.97,6720502.1,-7588.1993,-121.82297,866.8155,1209395.3,205724.17,6720502.1,-3688.5979,-6632.4849,866.8155,426535.3,1150229.1,6720502.1,3899.6015,-6510.6619,866.8155
209280,326148.43,-949684.19,6757354.1,-7629.8094,-50.752845,361.12525,985524.85,-192389.26,6757354.1,-3770.9515,-6632.9852,361.12525,659376.41,757294.92,6757354.1,3858.858,-6582.2324,361.12525
209340,-132030.49,-950590.74,6763804.6,-7637.0927,20.545624,-146.18971,757220.49,-589637.13,6763804.6,-3836.3394,-6603.6435,-146.18971,889250.98,360953.61,6763804.6,3800.7533,-6624.1891,-146.18971
209400,-589615.4,-947220.56,6739824.5,-7610.0165,91.751656,-652.84696,525509.37,-984232.2,6739824.5,-3884.4675,-6544.5918,-652.84696,1115124.8,-37011.637,6739824.5,3725.549,-6636.3435,-652.84696
209460,-1044547.6,-939588.8,6685521.7,-7548.7026,162.5449,-1156.567,291433.96,-1374399.2,6685521.7,-3915.1193,-6456.0958,-1156.567,1335981.6,-434810.37,6685521.7,3633.5833,-6618.6407,-1156.567
209520,-1494780.4,-927729.8,6601140.5,-7453.4268,232.60684,-1655.0837,56047.387,-1758382.7,6601140.5,-3928.1568,-6338.5535,-1655.0837,1550827.8,-830652.88,6601140.5,3525.27,-6571.1604,-1655.0837
209580,-1938288.1,-911696.91,6487060.6,-7324.6178,301.62228,-2146.154,-179591.35,-2134455.2,6487060.6,-3923.5215,-6192.494,-2146.154,1758696.7,-1222758.3,6487060.6,3401.0964,-6494.1162,-2146.154
209640,-2373075.3,-891562.27,6343795.2,-7162.8551,369.28071,-2627.5688,-414422.09,-2500924.7,6343795.2,-3901.234,-6018.5741,-2627.5688,1958653.2,-1609362.4,6343795.2,3261.6211,-6387.8548,-2627.5688
209700,-2797186.1,-867416.46,6171988.8,-6968.8665,435.27773,-3097.162,-647388.34,-2856142.4,6171988.8,-3861.3948,-5817.5765,-3097.162,2149797.7,-1988726,6171988.8,3107.4717,-6252.8543,-3097.162
209760,-3208712.2,-839368.12,5972414.5,-6743.5247,499.31643,-3552.821,-877441.97,-3198510.3,5972414.5,-3804.1831,-5590.4055,-3552.821,2331270.2,-2359142.2,5972414.5,2939.3416,-6089.7219,-3552.821
209820,-3605802.2,-807543.43,5745970,-6487.8436,561.10868,-3992.4957,-1103548,-3526488,5745970,-3729.8562,-5338.083,-3992.4957,2502254.2,-2718944.6,5745970,2757.9874,-5899.1917,-3992.4957
209880,-3986669.5,-772085.57,5493674.3,-6202.9734,620.37649,-4414.2081,-1324689,-3838599.9,5493674.3,-3638.7485,-5061.7443,-4414.2081,2661980.5,-3066514.3,5493674.3,2564.2249,-5682.1208,-4414.2081
209940,-4349600.7,-733154.08,5216662.3,-5890.1959,676.8532,-4816.0608,-1539870.3,-4133441.8,5216662.3,-3531.27,-4762.6327,-4816.0608,2809730.4,-3400287.7,5216662.3,2358.9259,-5439.4859,-4816.0608
210000,-4692962.9,-690924.1,4916180.4,-5550.9182,730.28473,-5196.2458,-1748123.7,-4409687.2,4916180.4,-3407.9042,-4442.0938,-5196.2458,2944839.3,-3718763.1,4916180.4,2143.014,-5172.3785,-5196.2458
210060,-5015211.4,-645585.63,4593580.5,-5186.6667,780.43068,-5553.0528,-1948512.1,-4666093.3,4593580.5,-3269.2061,-4101.5698,-5553.0528,3066699.2,-4020507.6,4593580.5,1917.4606,-4882.0005,-5553.0528
210120,-5314896.2,-597342.65,4250313.8,-4799.0802,827.06545,-5884.8764,-2140134.2,-4901506.4,4250313.8,-3115.7998,-3742.5927,-5884.8764,3174762,-4304163.8,4250313.8,1683.2804,-4569.6581,-5884.8764
210180,-5590669.1,-546412.21,3887924.9,-4389.9025,869.97922,-6190.2238,-2322127.7,-5114867.6,3887924.9,-2948.3754,-3366.7775,-6190.2238,3268541.4,-4568455.4,3887924.9,1441.5272,-4236.7567,-6190.2238
210240,-5841289.4,-493023.44,3508044.1,-3960.9745,908.97893,-6467.7212,-2493673.9,-5305216.7,3508044.1,-2767.6861,-2975.8151,-6467.7212,3347615.5,-4812193.3,3508044.1,1193.2884,-3884.794,-6467.7212
210300,-6065629.6,-437416.54,3112380.4,-3514.226,943.88911,-6716.12,-2654001,-5471697.6,3112380.4,-2574.5449,-2571.4644,-6716.12,3411628.6,-5034281,3112380.4,939.68104,-3515.3535,-6716.12
210360,-6262680.3,-379841.69,2702714.1,-3051.6668,974.55271,-6934.3028,-2802387.6,-5613561.1,2702714.1,-2369.8208,-2155.5446,-6934.3028,3460292.7,-5233719.4,2702714.1,681.846,-3130.0973,-6934.3028
210420,-6431555,-320557.92,2280888.1,-2575.3781,1000.8318,-7121.288,-2938166.2,-5730168.9,2280888.1,-2154.4348,-1729.927,-7121.288,3493388.8,-5409611,2280888.1,420.94331,-2730.7587,-7121.288
210480,-6571493.9,-259831.95,1848800.4,-2087.5026,1022.608,-7276.2342,-3060725.9,-5820996.6,1848800.4,-1929.3559,-1296.5263,-7276.2342,3510768,-5561164.7,1848800.4,158.14679,-2319.1343,-7276.2342
210540,-6681867.4,-197936.98,1408394.8,-1590.2355,1039.7836,-7398.4445,-3169515.3,-5885635.4,1408394.8,-1695.5967,-857.29253,-7398.4445,3512352.2,-5687698.4,1408394.8,-105.36125,-1897.0761,-7398.4445
210600,-6762179,-135151.5,961652.86,-1085.8138,1052.2811,-7487.3688,-3264044.9,-5923794.6,961652.86,-1454.209,-414.20176,-7487.3688,3498134.1,-5788643.1,961652.86,-368.39526,-1466.4828,-7487.3688
210660,-6812067.4,-71757.955,510584.38,-576.50694,1060.0443,-7542.6073,-3343889.5,-5935302.4,510584.38,-1206.2788,30.752507,-7542.6073,3468177.9,-5863544.4,510584.38,-629.77184,-1029.2918,-7542.6073
210720,-6831308,-8041.5741,57218.773,-64.606402,1063.0384,-7563.9113,-3408689.8,-5920107,57218.773,-952.92147,475.56842,-7563.9113,3422618.2,-5912065.5,57218.773,-888.31507,-587.46999,-7563.9113
210780,-6819814.3,55710.987,-396404.27,447.5848,1061.2499,-7551.1851,-3458154.3,-5878276.9,-396404.27,-695.27693,918.24474,-7551.1851,3361660,-5933987.9,-396404.27,-1142.8617,-143.00511,-7551.1851
210840,-6777638.1,119212.9,-848243.87,957.76231,1054.6867,-7504.4858,-3492060.4,-5810000.3,-848243.87,-434.50431,1356.7898,-7504.4858,3285577.6,-5929213.2,-848243.87,-1392.2666,302.10315,-7504.4858
210900,-6704969,182178.47,-1296267.2,1463.6308,1043.3785,-7424.0235,-3510255.7,-5715584.3,-1296267.2,-171.77685,1789.2307,-7424.0235,3194713.3,-5897762.7,-1296267.2,-1635.4077,745.85223,-7424.0235
210960,-6602134.1,244324.42,-1738458.6,1962.9144,1027.376,-7310.1604,-3512658.2,-5595453.6,-1738458.6,91.723446,2213.6218,-7310.1604,3089475.9,-5839778.1,-1738458.6,-1871.1909,1186.2457,-7310.1604
211020,-6469596,305371.14,-2172828.6,2453.3668,1006.7514,-7163.4086,-3499257.1,-5450148.9,-2172828.6,354.81107,2628.0536,-7163.4086,2970338.8,-5755520,-2172828.6,-2098.5557,1621.3022,-7163.4086
211080,-6307950.9,365043.99,-2597422.9,2932.7813,981.59739,-6984.4283,-3470112.8,-5280323.7,-2597422.9,616.30239,3030.6618,-6984.4283,2837838.1,-5645367.7,-2597422.9,-2316.4789,2049.0644,-6984.4283
211140,-6117926.1,423074.49,-3010331.4,3399.0012,952.02712,-6774.025,-3425356.3,-5086742.2,-3010331.4,875.02095,3419.635,-6774.025,2692569.8,-5509816.7,-3010331.4,-2523.9803,2467.6079,-6774.025
211200,-5900376.6,479201.57,-3409696.3,3849.9289,918.17365,-6533.145,-3365189,-4870275.3,-3409696.3,1129.8028,3793.2231,-6533.145,2535187.6,-5349476.8,-3409696.3,-2720.1262,2875.0494,-6533.145
211260,-5656281.1,533172.7,-3793720.9,4283.5357,880.18929,-6262.8722,-3289881.7,-4631896.8,-3793720.9,1379.5015,4149.7453,-6262.8722,2366399.5,-5165069.5,-3793720.9,-2904.0341,3269.5561,-6262.8722
211320,-5386737.8,584745.07,-4160677.4,4697.8706,838.24492,-5964.4225,-3199773,-4372679.3,-4160677.4,1622.9939,4487.5978,-5964.4225,2186964.8,-4957424.3,-4160677.4,-3074.8767,3649.3528,-5964.4225
211380,-5092959.4,633686.65,-4508914.8,5091.0697,792.52927,-5639.1387,-3095268.5,-4093788.9,-4508914.8,1859.1844,4805.2603,-5639.1387,1997691,-4727475.6,-4508914.8,-3231.8853,4012.7311,-5639.1387
211440,-4776267.6,679777.26,-4836866.5,5461.3639,743.248,-5288.4843,-2976838.2,-3796480.5,-4836866.5,2087.0103,5101.3039,-5288.4843,1799429.4,-4476257.7,-4836866.5,-3374.3536,4358.0559,-5288.4843
211500,-4438087.3,722809.52,-5143057,5807.0872,690.62283,-4914.0367,-2845015,-3482091.5,-5143057,2305.4467,5374.3965,-4914.0367,1593072.2,-4204901.1,-5143057,-3501.6405,4683.7736,-4914.0367
211560,-4079939.8,762589.84,-5426108.7,6126.6843,634.89052,-4517.4808,-2700392.1,-3152036.6,-5426108.7,2513.5108,5623.3095,-4517.4808,1379547.7,-3914626.4,-5426108.7,-3613.1735,4988.419,-4517.4808
211620,-3703436.5,798939.25,-5684748.1,6418.7172,576.30183,-4100.6006,-2543619.9,-2807800.5,-5684748.1,2710.2666,5846.9231,-4100.6006,1159816.6,-3606739.7,-5684748.1,-3708.4506,5270.6212,-4100.6006
211680,-3310271.4,831694.2,-5917811.7,6681.8721,515.12033,-3665.2716,-2375404,-2450932,-5917811.7,2894.8287,6044.2311,-3665.2716,934867.37,-3282626.2,-5917811.7,-3787.0433,5529.1108,-3665.2716
211740,-2902213.2,860707.33,-6124250.9,6914.965,451.62129,-3213.4524,-2196501,-2083036.7,-6124250.9,3066.367,6214.346,-3213.4524,705712.18,-2943744,-6124250.9,-3848.598,5762.7247,-3213.4524
211800,-2481097.9,885848.11,-6303136.8,7116.9473,386.09039,-2747.1758,-2007715.9,-1705769.7,-6303136.8,3224.1095,6356.5023,-2747.1758,473381.96,-2591617.8,-6303136.8,-3892.8377,5970.4119,-2747.1758
211860,-2048820,907003.43,-6453664.7,7286.9101,318.82245,-2268.5396,-1809898,-1320828.4,-6453664.7,3367.3467,6470.0605,-2268.5396,238921.99,-2227831.9,-6453664.7,-3919.5634,6151.2381,-2268.5396
211920,-1607324.4,924078.11,-6575157.4,7424.089,250.12012,-1779.6972,-1603937.3,-929944.73,-6575157.4,3495.4341,6554.5097,-1779.6972,3387.0915,-1854022.8,-6575157.4,-3928.6549,6304.3896,-1779.6972
211980,-1158597.4,936995.34,-6667068.2,7527.8666,180.2925,-1282.8478,-1390760.5,-534877.15,-6667068.2,3607.7954,6609.4699,-1282.8478,-232163.04,-1471872.5,-6667068.2,-3920.0712,6429.1774,-1282.8478
212040,-704657.9,945696.99,-6728983.7,7597.7761,109.65373,-780.22684,-1171326.6,-137403.15,-6728983.7,3703.9251,6634.694,-780.22684,-466668.67,-1083100.1,-6728983.7,-3893.851,6525.0402,-780.22684
212100,-247548.07,950143.92,-6760625.3,7633.5029,38.521629,-274.09563,-946622.8,260689.04,-6760625.3,3783.3908,6630.0683,-274.09563,-699074.73,-689454.88,-6760625.3,-3850.1122,6591.5466,-274.09563
212160,210675.48,950316.12,-6761850.5,7634.8864,-32.783785,233.26875,-717660.16,657608.38,-6761850.5,3845.8348,6595.6137,233.26875,-928335.64,-292707.74,-6761850.5,-3789.0516,6628.3975,233.26875
212220,667951.2,946212.81,-6732654,7601.9202,-103.9417,739.58364,-485468.73,1051569.1,-6732654,3890.9763,6531.4852,739.58364,-1153419.9,105356.3,-6732654,-3710.944,6635.4269,739.58364
212280,1122221.8,937852.47,-6673167,7534.7528,-174.63198,1242.5711,-251093.17,1440798.8,-6673167,3918.6121,6437.9713,1242.5711,-1373315,502946.34,-6673167,-3616.1407,6612.6033,1242.5711
212340,1571443.5,925272.69,-6583657.3,7433.6863,-244.53659,1739.9682,-15587.929,1823546.3,-6583657.3,3928.618,6315.4929,1739.9682,-1587031.4,898273.6,-6583657.3,-3505.0682,6560.0294,1739.9682
212400,2013595.1,908530.08,-6464527.4,7299.1753,-313.34102,2229.5372,219987.44,2198089.6,-6464527.4,3920.9489,6164.6008,2229.5372,-1793607.7,1289559.5,-6464527.4,-3378.2264,6477.9418,2229.5372
212460,2446687.6,887699.97,-6316313.5,7131.8252,-380.73571,2709.0754,454573.08,2562743.6,-6316313.5,3895.6394,5985.9739,2709.0754,-1992114.5,1675043.6,-6316313.5,-3236.1858,6366.7096,2709.0754
212520,2868772.3,862876.06,-6139682.2,6932.3887,-446.41747,3176.4253,687113.58,2915867.8,-6139682.2,3852.8032,5780.416,3176.4253,-2181658.8,2052991.7,-6139682.2,-3079.5855,6226.8334,3176.4253
212580,3277950.4,834170.05,-5935428.3,6701.7631,-510.09077,3629.4844,916562.74,3255873.3,-5935428.3,3792.6331,5548.8518,3629.4844,-2361387.6,2421703.3,-5935428.3,-2909.13,6058.9425,3629.4844
212640,3672380.8,801711.07,-5704470.7,6440.9862,-571.46916,4066.2144,1141888.2,3581230.6,-5704470.7,3715.3999,5292.3231,4066.2144,-2530492.6,2779519.5,-5704470.7,-2725.5863,5863.7922,4066.2144
212700,4050289.1,765645.18,-5447848.5,6151.231,-630.2765,4484.6503,1362076.4,3890475.8,-5447848.5,3621.4509,5011.984,4484.6503,-2688212.7,3124830.6,-5447848.5,-2529.78,5642.2605,4484.6503
212760,4409974.9,726134.61,-5166716.3,5833.8012,-686.24819,4882.9096,1576136.4,4182217.6,-5166716.3,3511.209,4709.0959,4882.9096,-2833838.5,3456083,-5166716.3,-2322.5922,5395.3441,4882.9096
212820,4749820.2,683357.15,-4862338.8,5490.1249,-739.13244,5259.2006,1783105.4,4455143.5,-4862338.8,3385.1699,4385.0214,5259.2006,-2966714.8,3771786.4,-4862338.8,-2104.955,5124.1539,5259.2006
212880,5068295.9,637505.24,-4536085.5,5121.7484,-788.6913,5611.8302,1982052.2,4708025.6,-4536085.5,3243.9009,4041.2186,5611.8302,-3086243.7,4070520.3,-4536085.5,-1877.8475,4829.9099,5611.8302
212940,5363969.1,588785.17,-4189424.2,4730.329,-834.70182,5939.212,2172081.6,4939726.1,-4189424.2,3088.0375,3679.2342,5939.212,-3191887.5,4350940.9,-4189424.2,-1642.2915,4513.936,5939.212
213000,5635509.6,537416.14,-3823914.5,4317.6277,-876.95698,6239.8731,2352338.8,5149202.6,-3823914.5,2918.2809,3300.6968,6239.8731,-3283170.8,4611786.4,-3823914.5,-1399.3468,4177.6537,6239.8731
213060,5881695.8,483629.26,-3441201,3885.5012,-915.26668,6512.4609,2522012.7,5335512.6,-3441201,2735.3948,2907.3094,6512.4609,-3359683.1,4851883.4,-3441201,-1150.1064,3822.5761,6512.4609
213120,6101420.1,427666.51,-3043005.3,3435.8937,-949.45857,6755.7488,2680340,5497818.1,-3043005.3,2540.2021,2500.842,6755.7488,-3421080.1,5070151.6,-3043005.3,-895.69162,3450.3005,6755.7488
213180,6293693.9,369779.67,-2631119.1,2970.8281,-979.37882,6968.6424,2826608.3,5635388.6,-2631119.1,2333.581,2083.1232,6968.6424,-3467085.5,5265608.9,-2631119.1,-637.24709,3062.502,6968.6424
213240,6457652.1,310229.19,-2207395.4,2492.3965,-1004.8928,7150.1839,2960159.7,5747605.4,-2207395.4,2116.461,1656.0323,7150.1839,-3497492.4,5437376.2,-2207395.4,-375.93557,2660.9251,7150.1839
213300,6592557.2,249282.97,-1773740.5,2002.7516,-1025.8857,7299.5564,3080393.2,5833963.5,-1773740.5,1889.8189,1221.4909,7299.5564,-3512164,5584680.5,-1773740.5,-112.9327,2247.3767,7299.5564
213360,6697802.1,187215.22,-1332105.5,1504.0963,-1042.2632,7416.088,3186767.9,5894074.4,-1332105.5,1654.6745,781.45399,7416.088,-3511034.2,5706859.1,-1332105.5,150.57826,1823.7172,7416.088
213420,6772913.4,124305.18,-884477.34,998.67396,-1053.9515,7499.2543,3278805.2,5927667.6,-884477.34,1412.0857,337.90129,7499.2543,-3494108.1,5803362.4,-884477.34,413.41176,1391.8528,7499.2543
213480,6817553.1,60835.894,-432869.88,488.75856,-1060.898,7548.6813,3356091.1,5934592.1,-432869.88,1163.1439,-107.17165,7548.6813,-3461462,5873756.2,-432869.88,674.38531,953.72632,7548.6813
213540,6831520.4,-2907.0981,20685.078,-23.355769,-1063.0715,7564.1465,3418277.8,5914816.7,20685.078,908.96901,-551.76242,7564.1465,-3413242.6,5917723.8,20685.078,932.32478,511.30904,7564.1465
213600,6814752.5,-66637.011,474146.97,-535.36503,-1060.4622,7545.5804,3465085.6,5868430.3,474146.97,650.70466,-993.8708,7545.5804,-3349666.9,5935067.3,474146.97,1186.0697,66.591371,7545.5804
213660,6767324.8,-130067.12,925475.67,-1044.9657,-1053.0818,7493.0664,3496303.8,5795641.6,925475.67,389.51277,-1431.5077,7493.0664,-3271021,5925708.7,925475.67,1434.4784,-378.4259,7493.0664
213720,6689450.6,-192912.06,1372640.6,-1549.865,-1040.9636,7406.8409,3511792.1,5696778.2,1372640.6,126.56845,-1862.7042,7406.8409,-3177658.6,5889690.2,1372640.6,1676.4334,-821.74062,7406.8409
213780,6581480.5,-254889.07,1813630,-2047.7914,-1024.1621,7287.2918,3511480.6,5572284.7,1813630,-136.94531,-2285.5204,7287.2918,-3069999.8,5827173.8,1813630,1910.846,-1261.3583,7287.2918
213840,6443900,-315719.34,2246459.8,-2536.5047,-1002.7528,7134.9569,3495371,5422721.4,2246459.8,-399.84294,-2698.0539,7134.9569,-2948529,5738440.7,2246459.8,2136.6617,-1695.3011,7134.9569
213900,6277328.2,-375129.17,2669182.7,-3013.8062,-976.83211,6950.5216,3463535.5,5248761.1,2669182.7,-660.94167,-3098.4488,6950.5216,-2813792.7,5623890.2,2669182.7,2352.8645,-2121.6167,6950.5216
213960,6082514.5,-432851.28,3079896.9,-3477.5485,-946.51662,6734.8157,3416117.4,5051186.4,3079896.9,-919.0668,-3484.9036,6734.8157,-2666397,5484037.7,3079896.9,2558.4817,-2538.387,6734.8157
214020,5860335.3,-488625.98,3476754.5,-3925.6452,-911.94271,6488.8096,3353330.2,4830886.3,3476754.5,-1173.057,-3855.6798,6488.8096,-2507005.1,5319512.2,3476754.5,2752.5881,-2943.7371,6488.8096
214080,5611790.3,-542202.34,3857970.1,-4356.0802,-873.26595,6213.6101,3275456.2,4588851.8,3857970.1,-1421.7696,-4209.1091,6213.6101,-2336334.2,5131054.2,3857970.1,2934.3106,-3335.8432,6213.6101
214140,5337997.7,-593339.31,4221828.5,-4766.9172,-830.66034,5910.4554,3182845.8,4326172,4221828.5,-1664.0856,-4543.6015,5910.4554,-2155151.9,4919511.3,4221828.5,3102.8315,-3712.9412,5910.4554
214200,5040189.3,-641806.82,4566692.8,-5156.3076,-784.31756,5580.7094,3075915.6,4044028.5,4566692.8,-1898.9149,-4857.6521,5580.7094,-1964273.6,4685835.4,4566692.8,3257.3927,-4073.3346,5580.7094
214260,4719704.8,-687386.83,4891011.4,-5522.4996,-734.4461,5225.8556,2955146.9,3743690.9,4891011.4,-2125.2008,-5149.848,5225.8556,-1764558,4431077.7,4891011.4,3397.2988,-4415.4019,5225.8556
214320,4377986.3,-729874.26,5193325.2,-5863.8457,-681.27035,4847.4905,2821082.8,3426510.2,5193325.2,-2341.9254,-5418.8745,4847.4905,-1556903.5,4156384.5,5193325.2,3521.9203,-4737.6041,4847.4905
214380,4016571.1,-769077.96,5472274,-6178.8101,-625.02955,4447.3163,2674326.6,3093913.6,5472274,-2548.1136,-5663.5213,4447.3163,-1342244.5,3862991.6,5472274,3630.6965,-5038.4918,4447.3163
214440,3637085.1,-804821.56,5726602.9,-6465.9759,-565.97671,4027.1335,2515538.5,2747397.4,5726602.9,-2742.8378,-5882.6878,4027.1335,-1121546.7,3552218.9,5726602.9,3723.1382,-5316.7111,4027.1335
214500,3241235.9,-836944.23,5955167.7,-6724.0511,-504.37753,3588.8326,2345432.9,2388520.5,5955167.7,-2925.2218,-6075.3878,3588.8326,-895802.96,3225464.7,5955167.7,3798.8293,-5571.0103,3588.8326
214560,2830804.1,-865301.47,6156939.9,-6951.8745,-440.50913,3134.3853,2164775.1,2018897.6,6156939.9,-3094.4452,-6240.7545,3134.3853,-666029.01,2884199,6156939.9,3857.4294,-5800.2454,3134.3853
214620,2407636.5,-889765.69,6331011.8,-7148.4212,-374.65887,2665.8364,1974378,1640191.6,6331011.8,-3249.7465,-6378.0438,2665.8364,-433258.58,2529957.2,6331011.8,3898.6747,-6003.385,2665.8364
214680,1973636.9,-910226.82,6476600.3,-7312.807,-307.12301,2185.2937,1775098,1254106.3,6476600.3,-3390.4272,-6486.6381,2185.2937,-198538.91,2164333.1,6476600.3,3922.3798,-6179.5151,2185.2937
214740,1530757.8,-926592.81,6593050.4,-7444.2921,-238.20539,1694.9194,1567831.8,862378.75,6593050.4,-3515.8542,-6566.0488,1694.9194,37074.004,1788971.6,6593050.4,3928.438,-6327.8434,1694.9194
214800,1080991.8,-938790.03,6679838.1,-7542.2852,-168.21607,1196.9195,1353511.9,466771.34,6679838.1,-3625.4632,-6615.9186,1196.9195,272520.12,1405561.4,6679838.1,3916.822,-6447.7026,1196.9195
214860,626362.35,-946763.6,6736573,-7606.3453,-97.469948,693.53472,1133102.5,69063.907,6736573,-3718.7612,-6636.0232,693.53472,506740.15,1015827.5,6736573,3887.5841,-6538.5533,693.53472
